technische metadata (drager)																		Waarde digitale drager						Inhoudelijke metadata											
drager.medium	drager.archiefnummer	drager.barcode	drager.dragertype	drager.Technische annotatie	drager.Technische annotatie	drager.archiefstatus	drager.depotstatus	drager.depotstatus.reden	drager.fabricagedatum	drager.fysieke staat	opbergeenheid.barcode	opbergeenheid.archiefnummer	opbergeenheid.locatie	drager.afmetingen	drager.kleur	drager.materiaalsoort	drager.collectienummer	drager.medium	drager.archiefnummer	drager.archiefnummer.bron	drager.dragertype	drager.archiefstatus	drager.projectnaam	werk.titel	configuratie filenaam	realisatie.titel	expressie.titel	expressie.overige titel	expressie.annotatie	expressie.inhoudssamenvatting	expressie.productiejaar	publicatie.begindatum	publicatie.einddatum	publicatie.zendgemachtigde	publicatie.weeknummer
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS006000022	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 46 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	06-08-1961	12-08-1961	VARA	1961-40
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS006000023	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 46 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	13-08-1961	19-08-1961	VARA	1961-41
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1961							papier	2269.1.1	bestand	ntb	GDS006000024	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 46 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1961	20-08-1961	26-08-1961	VARA	1961-42
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000025	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	02-04-1966	08-04-1966	VARA	1966-31
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000026	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	09-04-1966	15-04-1966	VARA	1966-32
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000027	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	16-04-1966	22-04-1966	VARA	1966-33
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000028	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	23-04-1966	29-04-1966	VARA	1966-34
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000029	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	10-12-1966	16-12-1966	VARA	1966-15
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000030	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	17-12-1966	22-12-1966	VARA	1966-16
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000031	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	24-12-1966	30-12-1966	VARA	1966-17
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1966							papier	2269.1.1	bestand	ntb	GDS006000032	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 45 - omroepgidsen	Omroepgidsen VARA	Radio TV gids	[Onbekend]	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1966	31-12-1966	06-01-1967	VARA	1966-18
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000033	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 44 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	01-01-1971	08-01-1971	VARA	1971-18
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000034	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 44 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	09-01-1971	15-01-1971	VARA	1971-19
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000035	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 44 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	16-01-1971	22-01-1971	VARA	1971-20
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000036	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 44 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	23-01-1971	29-01-1971	VARA	1971-21
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000037	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 43 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	04-09-1971	10-09-1971	VARA	1971-01
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000038	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 43 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	11-09-1971	17-09-1971	VARA	1971-02
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000039	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 43 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	18-09-1971	24-09-1971	VARA	1971-03
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1971							papier	2269.1.1	bestand	ntb	GDS006000040	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 43 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1971	25-09-1971	01-10-1971	VARA	1971-04
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000041	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	25-01-1975	31-01-1975	VARA	1975-04
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000042	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	08-02-1975	14-02-1975	VARA	1975-06
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000043	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	15-02-1975	21-02-1975	VARA	1975-07
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000044	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	01-02-1975	07-02-1975	VARA	1975-05
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000045	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	01-03-1975	07-03-1975	VARA	1975-09
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000046	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	08-03-1975	14-03-1975	VARA	1975-10
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000047	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	15-03-1975	21-03-1975	VARA	1975-11
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1975							papier	2269.1.1	bestand	ntb	GDS006000048	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 42 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1975	22-03-1975	28-03-1975	VARA	1975-12
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000049	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	07-03-1981	13-03-1981	VARA	1981-10
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000050	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	14-03-1981	20-03-1981	VARA	1981-11
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000051	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	21-03-1981	27-03-1981	VARA	1981-12
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000052	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	28-03-1981	03-04-1981	VARA	1981-13
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000053	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	07-11-1981	13-11-1981	VARA	1981-45
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000054	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	14-11-1981	20-11-1981	VARA	1981-46
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000055	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	21-11-1981	27-11-1981	VARA	1981-47
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1981							papier	2269.1.1	bestand	ntb	GDS006000056	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 41 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1981	28-11-1981	04-12-1981	VARA	1981-48
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS006000057	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 40 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	05-04-1986	11-04-1986	VARA	1986-14
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS006000058	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 40 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	12-04-1986	18-04-1986	VARA	1986-15
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS006000059	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 40 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	19-04-1986	25-04-1986	VARA	1986-16
papier			tijdschrift	Omroepgids VARA		uitgangsmateriaal	in depot		1986							papier	2269.1.1	bestand	ntb	GDS006000060	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 40 - omroepgidsen	Omroepgidsen VARA	VARA gids	VARA gids	Uitgever: onbekend	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1986	26-04-1986	02-05-1986	VARA	1986-17
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000001	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	07-07-1951	14-07-1951	VPRO	1951-28
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000002	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	14-07-1951	21-07-1951	VPRO	1951-29
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000003	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	21-07-1951	28-07-1951	VPRO	1951-30
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000004	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	28-07-1951	04-08-1951	VPRO	1951-31
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000005	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	01-09-1951	08-09-1951	VPRO	1951-36
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000006	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	08-09-1951	15-09-1951	VPRO	1951-37
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000007	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	15-09-1951	22-09-1951	VPRO	1951-38
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1951							papier	2269.1.1	bestand	ntb	GDS007000008	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	GEEN CONFIG FILE MAKEN	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1951	22-09-1951	29-09-1951	VPRO	1951-39
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000009	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	04-02-1956	11-02-1956	VPRO	1956-05
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000010	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	11-02-1956	18-02-1956	VPRO	1956-06
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000011	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	18-02-1956	25-02-1956	VPRO	1956-07
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000012	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	25-02-1956	03-03-1956	VPRO	1956-08
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000013	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	02-06-1956	09-06-1956	VPRO	1956-22
papier			tijdschrift	Omroepgids VPRO		uitgangsmateriaal	in depot		1956							papier	2269.1.1	bestand	ntb	GDS007000014	PDF	consultatiekopie	BvdT Papier/Digitaliseren/2014/Omroepgidsen	Omroepgidsen	config file 39 - omroepgidsen	Omroepgidsen VPRO	Vrije geluiden	Vrĳe geluiden : orgaan van den Vrĳzinnig Protestantschen Radio Omroep	Uitgever: Fa. W. Gaade, Delft	[omroepnaam] gids van [begindag gids] [dd-mm-yyyy] tot en met [einddag gids] [dd-mm-yyyy]	1956	09-06-1956	16-06-1956	VPRO	1956-23
